,place_id,international_phone_number,weekday_opening_hours,reviews,website
1033,ChIJUWyzIrRx5kcR9Mz1Xs95188,+33 1 43 95 06 53,"['lundi: 08:00 – 23:00', 'mardi: 08:00 – 23:00', 'mercredi: 08:00 – 23:00', 'jeudi: 08:00 – 23:00', 'vendredi: 08:00 – 23:00', 'samedi: 08:00 – 23:30', 'dimanche: 08:00 – 23:30']","[(5, 'Personnel excellent, très bons repas'), (3, ""Nous avons passé un agréable moment avec des amis, mais le service a été très long, nous avons appelé le serveur à plusieurs reprises qui tardait chaque fois à venir, nous avons aussi demandé à plusieurs reprises de l'eau ou du pain pareil un oubli total, il fallait se déplacer pour aller en redemander pareil à la prise de commande des oublies !\nL'assiette de salade que j'ai commandé était magnifique et très bien présenté mais je restais vraiment sur ma faim en ce qui concerner la quantité j'avais encore faim à l'issue du repas !""), (5, 'Café avec équipe sympathique'), (5, 'Excellents cocktails, musique très sympa ,équipe très sympathique et efficace 👍👍 Très bon repas et le pain perdu caramel beurre salé 😍! Un régal !'), (1, ""Principal, seul, et unique point positif : Les toilettes sentent bon. Voilà. Accueil lamentable, la carte est floue, la nourriture est correcte, certes, mais l'attitude des serveurs coupe l'appétit. Bref, un endroit où il fait bon uriner, c'est tout."")]",
1034,ChIJgT274bVx5kcRiZn7Cy6xd3U,+33 1 43 21 66 66,"['lundi: 12:00 – 14:30, 19:00 – 22:30', 'mardi: 12:00 – 14:30, 19:00 – 22:30', 'mercredi: 12:00 – 14:30, 19:00 – 22:30', 'jeudi: 12:00 – 14:30, 19:00 – 22:30', 'vendredi: 12:00 – 14:30, 19:00 – 22:30', 'samedi: 12:00 – 14:30, 19:00 – 22:30', 'dimanche: Fermé']","[(5, 'Un bon italien dans le 14 ème'), (4, 'Très bon traiteur italien mention spéciale à la calzone et au tiramisu'), (4, 'Pizza tjr bonne mais patron tjr aussi antipathique, heureusement il y a Deliveroo !'), (3, 'Pizza toujours de qualité, (special enzo est top), toujours un bémol sur l\'accueil, à la longue on va se lasser... le patron ""cachait sa joie"", la relève idem, (je pense que c\'est la fille). D\'ailleurs je trouve qu\'il y a de moins en moins de monde... les temps changent, on cherche la qualité, mais on apprécie aussi le sourire...'), (5, 'Certainement une des meilleures pizzeria de Paris!')]",http://www.enzopizzeriadaguerre.com/
1035,ChIJm6EsEbRx5kcRH6fDdzGtCP4,+33 1 45 41 05 75,"['lundi: 07:00 – 02:00', 'mardi: 07:00 – 02:00', 'mercredi: 07:00 – 02:00', 'jeudi: 07:00 – 02:00', 'vendredi: 07:00 – 02:00', 'samedi: 07:00 – 02:00', 'dimanche: 07:00 – 02:00']","[(5, 'Hampe de boeuf délicieuse, frites parfaites. Très bon rapport qualité/prix'), (5, 'Cadre authentique, bonne cuisine et prix abordables. Et en plus les serveurs sont très sympas ! Je recommande sans hésiter'), (5, 'Très bon bistrot parisien, tout est bon avec une mention spéciale pour les tartares. La tarte tatin (servie généreusement) est excellente.'), (5, 'Accueil très sympathique le personnel met tout en oeuvre pour vous satisfaire. Très bon rapport qualité prix'), (5, ""Je n'y ai bu qu'un café en terrasse mais ce que mangeait ma voisine avait l'air délicieux. Rarement j'ai été aussi bien acccueili dans un café. La serveuse vous demande si tout va bien, la patron (je crois) vient vous serrer la main. C'est hyper convivial, foncez-y!"")]",http://www.felicie.info/
1036,ChIJQ8HzCrZx5kcRCz4MMWajd4s,+33 1 43 27 28 20,"['lundi: Fermé', 'mardi: 12:00 – 14:30, 19:00 – 22:45', 'mercredi: 12:00 – 14:30, 19:00 – 22:45', 'jeudi: 12:00 – 14:30, 19:00 – 22:45', 'vendredi: 12:00 – 14:30, 19:00 – 22:45', 'samedi: 12:00 – 14:30, 19:00 – 22:45', 'dimanche: 12:00 – 14:30']","[(5, 'Lieu sympathique avec cour intérieure, petite évasion marocaine au cœur de Paris. Bonne cuisine et service souriant. Un bon moment.'), (5, 'Très frais très agréable un service accueillant vraiment j’ai passé un déjeuner et un très bon moment dans un endroit de charme le couscous était délicieux et vraiment les légumes la viande tout était frais et très bon je conseille cette adresse de plus il y a un jardin une terrasse vraiment un lieu où au mois de juin on doit passer des moments agréables merci pour ce bon repas et à très bientôt'), (5, ""Il n'y a pas d'endroit dans Paros ou il y a la terrasse qui pourrait de faire lq concurrence à celle d'ici. Le service ici est magnifique ! J'adore tout ici!""), (5, 'Vraiment sympa comme endroit, la nourriture, le cadre, les serveurs sont tops'), (5, 'Expérience très agréable, cuisine de bonne qualité et décors très agréable. A recommander')]",
1037,ChIJE0DvDbRx5kcROcHfBaPw1CE,+33 1 45 40 40 91,"['lundi: 12:00 – 14:00, 19:30 – 22:00', 'mardi: 12:00 – 14:00, 19:30 – 22:00', 'mercredi: 12:00 – 14:00, 19:30 – 22:00', 'jeudi: 12:00 – 14:00, 19:30 – 22:00', 'vendredi: 12:00 – 14:00, 19:30 – 22:00', 'samedi: Fermé', 'dimanche: Fermé']","[(1, 'Surtout évitez  ce restaurant c’est vraiment infecte ils font un Tataki de bœuf qui est en fait du simple rosbif avec des morceaux d’anchois dessus  ! il y a marqué sur la devanture «\xa0viande d’exception\xa0» rien est bon la viande était pleine de nerfs les frites pas assez cuites et c’est très cher pour ce que c’est ! c’est un attrape touristes qui veut se faire passer pour un Restaurant traditionnel de qualité mon dieu !!!!'), (5, ""Bonjour Moke Memish, pour quoi dites vous qu'il y a des tiramisu, alors qu'il n'y en a JAMAIS eu à la carte ?""), (5, 'Excellente adresse. Le tartare à Paris c’est là que ça se passe !'), (4, 'Très bien'), (4, 'Tres copieusement  dîner')]",http://www.lesevero.fr/
1038,ChIJT-WKxbZx5kcRM632GF0m5M0,+33 1 45 41 51 55,"['lundi: 06:30 – 21:00', 'mardi: 06:30 – 21:00', 'mercredi: 06:30 – 21:00', 'jeudi: 06:30 – 21:00', 'vendredi: 06:30 – 21:00', 'samedi: 07:30 – 21:00', 'dimanche: Fermé']","[(5, 'Mon lieu privilégié pour mes déjeuners comme pour mes afterwork! Accueil irréprochable et cuisine top!'), (5, 'Un bon bar tabac de quartier comme.on les aime, sur une place calme !'), (4, 'On y mange  bien'), (1, ""J'ai commandé un café en précisant que j'allais le boire en terrasse avec une cigarette, prux annoncé à 1,30€ que j'ai tout de suite payé en laissant un pourboire de 20 Cts. Une fois assis après avoir amené mon café, le serveur vient me voir en me disant sans le pourboire en me disant que le prix en terrasse était 1 euro plus, quasiment du simple au double, et lorsque je lui rappelle notre conversation en même temps que je prépare le supplément d'argent, limite m'agresse verbalement.\nBon je l'ai recadré mais JE NE CONSEIL PAS cet établissement. A vous de vous faire votre propre expérience.\nSigné un client mécontent.""), (5, 'Établissement très bien tenu.\nLes patrons sont sympas et chaleureux.\nJe recommande')]",
1039,ChIJMwt8yLlx5kcRbIsHdHazJ-4,+33 1 43 27 20 25,"['lundi: 05:00 – 02:00', 'mardi: 05:00 – 02:00', 'mercredi: 05:00 – 02:00', 'jeudi: 05:00 – 02:00', 'vendredi: 05:00 – 02:00', 'samedi: 05:00 – 02:00', 'dimanche: 05:00 – 02:00']","[(4, ""L'endroit n'a rien d'exceptionnel et pourtant on s'y sent bien ! La terrasse est bruyante et très fréquentée. On imagine que le bouche à oreille fonctionne bien.""), (4, ""Café-bar-restaurant situé juste en sortie de la station rer Denfert-Rochereau. Le personnel est sympathique et assure un service relativement rapide, le tout dans une ambiance franchouillarde et décontractée. Les prix sont un peu plus élevés que dans des établissements similaires pour des mets dont la qualité et la quantité restent corrects. C'est donc un endroit lambda où l'on peut se rendre sans crainte d'être déçu mais sans espérer d'avoir un orgasme gastronomique.""), (4, 'Bien situé à la sortie de la station de transport en commun. Salle agréable. Et du pop corn salé à la place des cacahuètes ! ;)'), (3, 'Bar correct, vaut pour sa situation en face de la gare Denfert Rochereau et sa terrasse - tarifs parisiens (mais corrects en HH) - qq bons snacks (planche normande notamment)'), (4, 'Café bien sympa bon endroit pour se donner rendez-vous à la sortie du RER B')]",
1040,ChIJEcUSM7dx5kcRo3kHqPKmfao,+33 1 45 39 39 61,"['lundi: Fermé', 'mardi: 19:30 – 22:30', 'mercredi: 12:00 – 14:30, 19:30 – 22:30', 'jeudi: 12:00 – 14:30, 19:30 – 22:30', 'vendredi: 12:00 – 14:30, 19:30 – 22:30', 'samedi: 12:00 – 14:30, 19:30 – 22:30', 'dimanche: 12:00 – 14:30, 19:30 – 22:30']","[(5, ""Une adresse où tout est plaisir et régal : un accueil souriant, un service aux petits soins et une cuisine gastronomique généreuse accompagné des bons conseils de notre hôte. La décoration raffinée de l'empreinte ajoute un sentiment de bien être avec une équipe toujours à l'écoute. Pensez à réserver.""), (5, 'Restaurant très cosy, lumière tamisée comme nous aimons.\nAccueil très chaleureux et service irréprochable.\nIls sont vraiment aux petits soins et les plats faits maison et préparés sous vos yeux (vitre donnant sur la cuisine) sont excellents.\nLe propriétaire est d’une amabilité irréprochable. Service impeccable, nourriture bonne, fraîche et harmonieuse.\nNous y avons pris un trio (entrée + plat + dessert) pour une somme totale de 111 euros. Prix équivalent à la qualité. \nNous avons choyé nos papilles dans un cadre tranquille avec un service rempli de sourires et de chaleur! \nMerci pour tout!'), (5, ""Un diner d'anniversaire exquis dans ce restaurant !! Le service était extrêmement sympathique et plein d'égard, la cuisine délicieuse. Merci beaucoup pour ce moment savoureux, nous reviendrons avec plaisir :)""), (5, 'Nous étions un groupe assez important et nous avons été servi sans attente et ensemble, ce qui est assez rare pour le souligner. Bonne qualité et quantité pour mon entrée, mon plat et mon dessert. Le vin était très bien.'), (3, ""Le service était sympathique et la cuisine bonne, mais trop chère pour ce que c'est. La carte n'est pas très originale (beaucoup de viande + pomme de terre, végétariens s'abstenir, le seul plat végétarien proposé lorsque j'y suis allée étant un patchwork de légumes rôtis sans cohérence ni assaisonnement). La cuisson de ma viande était décevante, et j'ai eu droit à quelques petits insectes sur le romarin décoratif (au moins c'était frais). À ce prix là, je n'y retourne pas."")]",http://restaurant-empreinte.paris/
1041,ChIJk9ag_bZx5kcRcHJVQrvcAe0,+33 6 28 67 89 09,,"[(5, ""Petit restaurant très bon ! L'extérieur ne paye pas de mine mais l'intérieur est joliment décoré. Choix restreint mais qui garantit la fraîcheur et la qualité des plats ! Prix très raisonnables : 40 euros pour boissons, 1 entrée, 2 plats. Je recommande !""), (5, 'Ambiance ""comme à la maison"", cuisine simple et goûteuse, Karole prend soin de ses hôtes ! Penser à réserver pour être sûr d\'avoir une table'), (5, ""Le repas est excellent et l'accueil est super. Ce resto a une histoire et ça se ressent.""), (5, ""Très belle expérience culinaire et très bon vin ! Il faut franchir la porte de ce restaurant qui n'a rien de clinquant vu de l'extérieur. À l'intérieur, c'est très mignon. La patronne est tout à fait sympathique, il ne faut pas s'arrêter à son ton un peu tranchant. Les aubergines sont succulentes et peu chères ! Mes amis avaient pris pour leur part un plat à base de viande et ont été ravis.""), (5, 'Un vrai régal 👌 Karole est magique \U0001f9d9\u200d♀️ sa cuisine l’est aussi! On reviendra...')]",
1042,ChIJPWZoirZx5kcRhbMPVNU4QXw,+33 1 43 22 39 39,"['lundi: Fermé', 'mardi: 12:00 – 14:30, 19:30 – 22:30', 'mercredi: 12:00 – 14:30, 19:30 – 22:30', 'jeudi: 12:00 – 14:30, 19:30 – 22:30', 'vendredi: 12:00 – 14:30, 19:30 – 22:30', 'samedi: 12:00 – 14:30, 19:30 – 22:30', 'dimanche: Fermé']","[(5, 'Très bon restaurant accueil chaleureux et plat de bonne qualité ! \nVous ne serez pas dessus de votre repas !!!\n\nLe serveur est marrant et gentil ! Bonne dynamique pour la gestion des tables'), (5, ""Meilleur Bo-Bun de Paris.. Pour avoir tester une bonne vingtaine de resto différents, je suis formel.\nBon, en plus il est à 500m, donc je suis peut-être moins objectif. Mais c'est vraiment délicieux, et le service est au top!""), (4, ""Bon petit restaurant vietnamien de quartier avec un serveur très souriant et aimable. Très bon rapport qualité - prix. J'ai pris ce soir là un pho que j'ai trouvé moins gras que d'habitude (très bon point pour moi) et le dessert tapioca-coco était excellent.""), (5, 'Good food au bon prix. Serveur super sympa. Will definitely come back.'), (5, 'La cuisine y est super bonne! Service rapide! Personnels accueillants')]",
1043,ChIJpQhnTLFx5kcRRB_nf7I1DhU,+33 1 45 39 07 74,"['lundi: 11:00 – 14:00, 18:00 – 22:30', 'mardi: 11:00 – 14:00, 18:00 – 22:30', 'mercredi: 11:00 – 14:00, 18:00 – 22:30', 'jeudi: 11:00 – 14:00, 18:00 – 22:30', 'vendredi: 11:00 – 14:00, 18:00 – 22:30', 'samedi: 11:00 – 14:00, 18:00 – 22:30', 'dimanche: 18:00 – 22:30']","[(2, ""L'odeur depuis l'extérieur est attirante. Pour le contenu du carton c'est moins emballant, pizzas assez lourdes mais peu savoureuses... Vraiment trop gras. On trouve mieux dans le quartier.""), (5, ""J'y vais à chaque fois que possible, que des produits frais, l'accueil est chaleureux .la pizza se mange jusqu'au bout .pas de pizza industrielle que de l'artisanat,  bravo et merci""), (5, 'Excellents pizzas, pâte savoureuse et garniture en bonne quantité et qualité. Les meilleures pizzas du quartier !'), (2, 'Gros moins sur la cuisson : pizza clairement pas assez cuite !!\n\nDe plus pâte trop épaisse et ingrédients plutôt de qualité moyenne, et prix trop élevé pour cette qualité.'), (4, 'Pizzas au feu de bois bien garnies et gourmandes.')]",
1044,ChIJjb0x27lx5kcRQez2zAjMeH0,+33 1 43 20 25 34,"['lundi: 11:45 – 15:00, 18:00 – 00:00', 'mardi: 11:45 – 15:00, 18:00 – 00:00', 'mercredi: 11:45 – 15:00, 18:00 – 00:00', 'jeudi: 11:45 – 15:00, 18:00 – 00:00', 'vendredi: 11:45 – 15:00, 18:00 – 00:00', 'samedi: 11:45 – 15:00, 18:00 – 00:00', 'dimanche: 11:45 – 15:00, 18:00 – 00:00']","[(2, ""Serveurs pas du tout sympathiques. Ils nous pressent de commander, de payer, on a l'impression de les déranger ! Odeur pas très agréable et eau meme l'eau a un goût bizarre.. Heureusement, les pizzas sont mangeables.""), (4, 'Les pizzas sont bonnes et le prix est correct ,par contre le prix des boissons est quand même assez cher je trouve .\nService un peu lent quand même mais bon rien de dramatique'), (4, 'Restauration Très bien Mais l endroit Peut etre bruyant'), (2, ""J'ai était une cliente , pizza au top ,service pas terrible tjrs un papier dehors de restaurant ils cherchent des serveurs ! Pour payer c'est le calvaire  et il ont supprimés les vrais plats italiens ex scampi friti dommage""), (5, 'Je travaille ici au bar et peux vous assurer de la qualité et de la fraîcheur de tous nos produits')]",http://www.jardins-contini.com/
1045,ChIJKZka4bBx5kcR8c2zyKu_Yi8,+33 1 45 42 54 99,"['lundi: 10:00 – 02:00', 'mardi: 10:00 – 02:00', 'mercredi: 10:00 – 02:00', 'jeudi: 10:00 – 02:00', 'vendredi: 10:00 – 02:00', 'samedi: 10:00 – 02:00', 'dimanche: 10:00 – 02:00']","[(1, ""Bonjour, \nComme convenu sur le site je me suis présentée au restaurant matisse avec la copine. Le gérant me dit qu'il n'est plus en collaboration avec le site Groupon et me renvoie. J'ai un peu insisté car j'avais déjà réglé l'addition sur le site.Après une demie heure passée debout à attendre, il me renvoie à nouveau en disant que j'ai pas imprimé la bonne page Internet. .....enfin bref il ne voulait pas me servir. Nous sommes alors réparties sans manger, c'était pour moi une grosse déception.""), (5, 'Très bon. Nombreux choix. Restaurant propre. Personnel accueillant et sympa. Je le recommande.'), (5, ""J'ai manger un très bon grec👍,un très bon accueil et sympathique,juste y avait un  peux trop de sauce,Je reviendrai très prochainement,hé je vous le recommande vivement 😀,Je sui très contente.""), (5, 'J’ai gouter le best et l’oriental des sandwichs avec du gout, des employés et un patron très très sympathique !'), (5, 'Très bon crispy chicken')]",
1046,ChIJU1Bbe7Zx5kcRhss6wJGwWPo,+33 1 43 20 07 64,"['lundi: 12:00 – 14:30, 19:00 – 23:30', 'mardi: 12:00 – 14:30, 19:00 – 23:30', 'mercredi: 12:00 – 14:30, 19:00 – 23:30', 'jeudi: 12:00 – 14:30, 19:00 – 23:30', 'vendredi: 12:00 – 14:30, 19:00 – 23:30', 'samedi: 12:00 – 14:30, 19:00 – 23:30', 'dimanche: 12:00 – 14:30, 19:00 – 23:30']","[(5, ""C'était délicieux et le service était super ! Il y a un très chouette menu deux ou trois services par cher du dimanche au lundi, je recommande !""), (5, 'Tous les plats goûtés sont excellents et l’accueil est chaleureux. Je recommande 😃'), (5, ""Super restaurant indien. Des plats raffinés,plein de saveurs. Copieux mais sans l'être trop (pas de gaspillage). Personnel agréable et rapide. Je recommande""), (4, ""Le cadre n'a rien d'extraordinaire, le service est un peu long, mais ils sont très sympa et la cuisine est bonne ! C'est un bon indien.""), (4, 'Très beau lieu et on y mange très bien et le prix reste correct.')]",http://www.restaurant-indian-house.com/
1047,ChIJ-R-qa7Zx5kcRJ4k7dQHVPac,+33 1 43 20 21 59,"['lundi: 08:00 – 01:00', 'mardi: 08:00 – 02:00', 'mercredi: 08:00 – 02:00', 'jeudi: 08:00 – 02:00', 'vendredi: 08:00 – 02:00', 'samedi: 09:00 – 02:00', 'dimanche: 12:00 – 18:00']","[(4, 'Cadre et accueil agréable. Charcuterie offerte avec nos cocktails. Bonne cuisine avec des produits de bonne qualité. Service impeccable, sourire et bonne humeur. 😀'), (5, ""Déjà venus 2 fois pour y boire un verre entre amis, le cadre est très sympa, les cocktails délicieux ainsi que les tapas ! Les serveuses sont très agréables. Pas encore testé de manger sur place mais l'idée me tente bien au vu des plats que j'ai vus sur les autres tables :)""), (3, 'Adresse vivement recommandée par une amie, accueil sympathique, jolie carte mais repas servis tièdes, dommage.\nAmiance terrasse sympa.'), (5, ""Un bon petit bar restaurant on l'on peu aussi bien boire un verre avec des amis ou dîner en amoureux.. Au plaisir dit retourne lors de soirée avec musiciens..""), (4, ""Bien pour le goût, le lieu, le personnel, un peu cher je trouve. Un peu de riz avec l'assiette de chippirons n'aurait pas été du luxe."")]",http://www.baratelier58-paris.fr/
1048,ChIJZ50nwrtx5kcRxUiChNrPAQs,+33 1 43 22 03 93,"['lundi: 07:30 – 15:30', 'mardi: 07:30 – 23:30', 'mercredi: 07:30 – 23:30', 'jeudi: 07:30 – 23:30', 'vendredi: 07:30 – 23:30', 'samedi: 17:00 – 23:30', 'dimanche: Fermé']","[(5, 'Un mastroquet parisien à l’ancienne... Vieux et touchant décor de la belle Époque... Nourriture familiale,  délicieuse, fraîche, faite maison... Vins de qualités, accueil loyal et chaleureux... Un lieu rare à Paname...'), (5, 'Ambiance Parisienne de vieux bistros. Le patron a grande âme.\nExcellent rapport qualité/prix. Un endroit antologique où manger ET boire dans le 14e.'), (5, ""Lieu convivial à l'ancienne et la cuisine est bonne. Ainsi d'ailleurs que les vins peu chers choisis par Christophe le sympathique patron.""), (5, ""Un petit bistrot parisien comme on n'en trouve plus beaucoup... Carte limitée donc tout est frais. Cuisine simple et familiale mais excellente, accueil chaleureux, bons vins, prix très corrects. J'adore.""), (5, ""Jurassiens de passage à Paris, ce petit bistrot est une pépite comme on n'en trouve plus. Cuisine maison, ambiance chaleureuse et familiale. Nous recommandons +++"")]",http://www.bistrot-levaudesir.com/
1049,ChIJKaGN_rBx5kcR9GPm1UPlEJE,+33 1 45 48 95 93,"['lundi: 10:00 – 20:00', 'mardi: 10:00 – 20:00', 'mercredi: 10:00 – 20:00', 'jeudi: 10:00 – 20:00', 'vendredi: 10:00 – 20:00', 'samedi: 10:00 – 20:00', 'dimanche: 10:00 – 20:00']","[(5, ""Très bon accueil,  le personnel est souriant, agréable et patient car il est difficile de faire son choix devant le nombre incroyable de patisseries... J'ai acheté un assortiment pour 6 personnes et nous nous sommes régalés. Tout est bon, frais et de très haute qualité. De plus, la présentation fait un effet extraordinaire sur les convives. Je reviendrai !""), (1, 'J’ai fait l’erreur d’acheter dans cet établissement 3 bricks au thon pour 15€ et des pastillas au poulet à l’occasion du ramadan. Tout a fini à la poubelle. \n\nLes bricks et pastillas étaient cramées de visu. Mais le pire fût quand nous avons essayer de les manger le soir... les bricks au thon qui ne contenaient absolument pas de thon mais des frites écrasées en guise de pommes de terre, un œuf et du poivre, étaient absolument immangeables. La pastilla cramée datait visiblement de plusieurs jours et n’était pas du tout fraîche ! \n\nLe jeune homme qui m’a servi et encaissé et à qui j’ai signalé le problème au tel, a été très désagréable et désintéressé me répondant que ce n’était pas son problème. En plein ramadan oser vendre de telles ordures à prix fort est inadmissible. Je vous déconseille fortement cet établissement. Allez dans le 18ème si vous voulez manger de la vraie nourriture maghrébine. A fuir !'), (3, 'Cadre et accueil au top. En revanche très mauvais rapport qualité-prix dommage.'), (5, 'Excellent endroit . Accueil charmant et équipe souriante. Le couscous est très bon et les pâtisseries, une tuerie !!!! Bravo au pâtissier. Je recommande ce salon de thé où l’on peut aussi déjeuner.'), (5, 'Pâtisserie féerique, on en prend plein les yeux mais pas que, les papilles frétillent dès la première bouchée de chaque pâtisserie... Oui, je confirme, nous n’avons été déçus par RIEN : le sucré, le salé, tout est excellent, succulent...\nJe suis du Sud et je n’ai pas la chance de jouir d’une telle pâtisserie orientale dans ma ville. \nJe vous conseille vivement d’y aller si vous êtes de passage à Paris.\nL’accueil est parfait et très professionnel, très bienveillant.\n\nHassiba.')]",http://www.laouz.com/
1050,ChIJS9Dx_rBx5kcRo6uJMZ3obFo,+33 1 86 95 25 55,"['lundi: 11:00 – 14:30, 18:00 – 22:30', 'mardi: 11:00 – 14:30, 18:00 – 22:30', 'mercredi: 11:00 – 14:30, 18:00 – 22:30', 'jeudi: 11:00 – 14:30, 18:00 – 22:30', 'vendredi: 11:00 – 14:30, 18:00 – 23:00', 'samedi: 11:00 – 14:30, 18:00 – 23:00', 'dimanche: 11:00 – 14:30, 18:00 – 22:30']","[(5, ""Super service rapide et efficace. Sushi délicieux. Meilleurs brochettes que j'ai pu goûter jusque-là. Bref c'était parfait. J'y retournerai sûrement.""), (1, 'J\'ai lu un avis qui exprime clairement ce que j\'ai ressenti: c\'est parfaitement ça. A fuir.\n""Vraiment déçu livraison en retard pas de baguette pas de sauce pas de Wasabi pas de gingembre rien quoi !! gros laxisme au niveau du personnel après avoir appeler pour me renvoyé ce qu\'il manque même pas d\'excuse rien bref je vous déconseille fortement ce restaurant !!!""'), (1, ""Très mauvaise expérience.\nLe restaurateur me demande de récupérer mon plat à partir de 22h15, mais quand j'arrive (en avance) je le trouve fermé.\nPas sérieux""), (5, 'Les plats sont originaux et super bons. Jamais déçue ! Le site est hyper bien fait pour la commande en ligne.'), (1, ""Malheureusement je ne pourrai pas juger la qualité des plats cette fois ci. Je ne porte donc pas de critique sur la nourriture mais sur le service. Ou le manque de service, surtout par rapport à ce qui mangent sur place car tous les efforts se focalisent sur les livraisons. J'ai fait ma commande a 13h. A 13h40 j'ai rendu le coca que je n'avais toujours pas ouvert car j'attendais mon plat (10 sushi saumon) et j'ai annoncé au manager que je partais. Je n'ai eu droit à aucun mot, aucune excuse. Dommage, car la qualité des plats m'a paru bonne."")]",http://www.cotesushi.com/
1051,ChIJ_dBPoN9v5kcRt2CYxV1xzrM,+33 1 47 05 46 44,"['lundi: 12:00 – 15:00, 19:30 – 23:00', 'mardi: 12:00 – 15:00, 19:30 – 23:00', 'mercredi: 12:00 – 15:00, 19:30 – 23:00', 'jeudi: 12:00 – 15:00, 19:30 – 23:00', 'vendredi: 12:00 – 15:00, 19:30 – 23:00', 'samedi: 12:00 – 15:00, 19:30 – 23:00', 'dimanche: 12:00 – 15:00, 19:30 – 23:00']","[(5, 'Très bel emplacement à l\'angle de la rue dans un cadre très agréable. En terrasse sous les arcades ou à l\'intérieur avec les portes ouvertes, on se sent à l\'air libre. Placés sur le côté perpendiculaire de la rue principale, on n\'est pas gênés par les voitures de la rue principale. Ce bistrot typique propose une cuisine typique du sud-ouest de la France très goûteuse. Des produits frais, de la charcuterie, des plats cuisinés ""faits maison"" et des desserts succulents. Le vin est également de qualité et le service très professionnel.'), (5, 'Excellent restaurant une très belle carte et de bons vins. Avec et surtout un personnel extrêmement gentil. Courez y.'), (2, 'Déçue. Le lieu est plein de charme certes, apparemment très réputé. En revanche, le service et l accueil manquent de chaleur et de sympathie. C est dommage.'), (5, 'Excellente brasserie parisienne, produits simples et traditionnels mais de grande qualit. Service parfait et attentionné. Nous y retournerons les yeux fermés'), (5, 'Ne passé pas à côté de cette adresse : accueil convivial et on y mange très bien')]",http://www.fontainedemars.com/
1052,ChIJjVT2MNlv5kcR4QtneAsLSdU,+33 1 47 05 86 89,"['lundi: Fermé', 'mardi: 12:00 – 14:00, 19:00 – 23:00', 'mercredi: 12:00 – 14:00, 19:00 – 23:00', 'jeudi: 12:00 – 14:00, 19:00 – 23:00', 'vendredi: 12:00 – 14:00, 19:00 – 23:00', 'samedi: 12:00 – 14:00, 19:00 – 23:00', 'dimanche: Fermé']","[(4, ""Moi et mon compagnon nous avons pris entrées, plat, dessert. Les entrées était très bonne les plats également mais en ce qui concerne les dessert nous avons été très déçu. J'ai trouvé le prix un peu élevé malgré que ça soit très bon.""), (5, ""L'ami jean est un bistrot qui propose une cuisine du sud ouest de la France !! Parlons du seul point qui blesse ! Le prix est un poil élevé... Voilà c'est dit deux trois euros de trop par plat !\n\nAprès ce que vous avez dans les assiettes est un véritable bonheur pour les yeux et pour les papilles !! C'est copieux bons et c'est un bonheur pour nous de découvrir les vieux plats de bistrot que pouvaient manger nos parents !! Car je dois bien l'avouer j'aime la cuisine de bistro mais je ne la connais pas !! \nLe ris de veau est un régale, la soupe une idée de génie sans parler du dessert du jour ! Pomme cuite et glace vanille ! Nous avons l'impression de manger une compote tellement le fruit est tendre et sucré !! Je dois l'avouer je n'ai jamais mangé une pomme chaude aussi bonne :!\nPar contre si quelqu'un peut demander au chef pour moi la variété de la pomme utilisé ça serait sympa ^^ \n\nIl avait oublié le nom et c'est son fournisseur   qui lui a conseillé ... Il pense à une clocharde ou une pomme qui vient de Normandie :) \n\nBref un vrai régale !""), (5, 'Très sympa et une cuisine très originale\nUne ambiance décomplexée et un cadre sympathique et convivial.\nLe personnel est très sympathique'), (5, 'Repas excellent mais un peu chèr. Ça veut le coût de tout façon.'), (4, 'Simple et bon ! Parfait pour un déjeuner entre amis !')]",http://www.lamijean.fr/
1053,ChIJ5zPA7Sdw5kcRpzUB0IF095U,+33 1 44 18 33 26,"['lundi: Fermé', 'mardi: 12:00 – 14:30, 19:00 – 22:30', 'mercredi: 12:00 – 14:30, 19:00 – 22:30', 'jeudi: 12:00 – 14:30, 19:00 – 22:30', 'vendredi: 12:00 – 14:30, 19:00 – 22:30', 'samedi: 12:00 – 14:30, 19:00 – 22:30', 'dimanche: Fermé']","[(5, 'Bon choix de plats, produits très frais et toujours une petite originalité dans l’assiette. Jamais été déçue. Patron toujours dispo pour échanger. Une très belle adresse !'), (5, ""Excellent accueil ,le personnel souriant, attentionné et efficace. Le patron absolument adorable qui prend le temps de discuter avec vous.Très bon restaurant, excellent repas, nous nous sommes régalés. Une petite bougie sur ma profiterole (à gouter vraiment divin) pour mon anniversaire que j'ai vraiment apprécié.\nJe vous recommande sincèrement ce restaurant qui se situe derrière les Invalides.\nUn grand merci à Pascal et son personnel, nous reviendrons.""), (5, ""Cuisine excellente, acceuil au niveau de la cuisine, c'est une très bonne adresse avec un très bon rapport qualité prix""), (4, ""Un des meilleurs restaurants du VIIème, doté d'une belle terrasse. Le cadre est calme. Les patrons présents. Les serveuses accortes. Cuisine fraîche et savoureuse. La carte est fréquemment renouvelée et les prix sont sages. Spécialité : la profiterole géante à la glace aux noisettes.""), (4, ""Très bon. Viande excellente, tout comme le vin. Formule du midi pas excessive pour le l'emplacement et les produits."")]",https://restaurantpasco.fr/
